NACA 0018
 Alfa =   5.00000 Re =        0.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp
   0.00107 -0.00861  0.76635
   0.00180 -0.01113  0.85827
   0.00273 -0.01365  0.92703
   0.00386 -0.01616  0.97202
   0.00520 -0.01867  0.99536
   0.00674 -0.02116  0.99934
   0.00848 -0.02363  0.98720
   0.01043 -0.02608  0.96193
   0.01259 -0.02850  0.92658
   0.01495 -0.03091  0.88413
   0.01753 -0.03329  0.83628
   0.02032 -0.03566  0.78513
   0.02334 -0.03801  0.73225
   0.02661 -0.04035  0.67844
   0.03012 -0.04268  0.62418
   0.03390 -0.04500  0.57085
   0.03797 -0.04732  0.51804
   0.04235 -0.04964  0.46702
   0.04706 -0.05196  0.41679
   0.05214 -0.05428  0.36868
   0.05762 -0.05661  0.32179
   0.06354 -0.05894  0.27655
   0.06994 -0.06127  0.23372
   0.07687 -0.06361  0.19169
   0.08438 -0.06595  0.15225
   0.09251 -0.06827  0.11492
   0.10133 -0.07058  0.07869
   0.11088 -0.07285  0.04543
   0.12120 -0.07507  0.01411
   0.13234 -0.07722 -0.01481
   0.14431 -0.07928 -0.04119
   0.15711 -0.08122 -0.06516
   0.17073 -0.08302 -0.08629
   0.18515 -0.08465 -0.10470
   0.20031 -0.08609 -0.12036
   0.21615 -0.08732 -0.13342
   0.23262 -0.08833 -0.14402
   0.24964 -0.08911 -0.15209
   0.26716 -0.08965 -0.15817
   0.28511 -0.08995 -0.16207
   0.30344 -0.09002 -0.16422
   0.32211 -0.08986 -0.16458
   0.34108 -0.08948 -0.16374
   0.36032 -0.08888 -0.16152
   0.37979 -0.08808 -0.15802
   0.39947 -0.08707 -0.15389
   0.41934 -0.08588 -0.14877
   0.43938 -0.08451 -0.14266
   0.45958 -0.08296 -0.13639
   0.47991 -0.08124 -0.12923
   0.50038 -0.07937 -0.12160
   0.52095 -0.07736 -0.11371
   0.54163 -0.07520 -0.10535
   0.56239 -0.07290 -0.09668
   0.58324 -0.07048 -0.08765
   0.60416 -0.06794 -0.07836
   0.62513 -0.06528 -0.06881
   0.64615 -0.06251 -0.05887
   0.66721 -0.05963 -0.04860
   0.68830 -0.05665 -0.03792
   0.70941 -0.05358 -0.02686
   0.73051 -0.05041 -0.01547
   0.75160 -0.04715 -0.00299
   0.77266 -0.04382  0.00960
   0.79364 -0.04040  0.02340
   0.81452 -0.03691  0.03824
   0.83523 -0.03337  0.05406
   0.85570 -0.02978  0.07159
   0.87581 -0.02617  0.09086
   0.89542 -0.02257  0.11239
   0.91435 -0.01901  0.13658
   0.93238 -0.01555  0.16425
   0.94931 -0.01224  0.19627
   0.96496 -0.00911  0.23520
   0.97925 -0.00620  0.28592
   0.99214 -0.00354  0.35740
   1.00000 -0.00189  0.53568
